tweet_id,content,annotator,confidence,clean_tweets,originaltext,AgreedSentiment,classname
1.2950012665113928e+18,,nwankwonneoma9@gmail.com,0.6705372334,ndi a amaro ka m siri kwado,Ndi a amaro ka m siri kwado,NEUTRAL,Monolingual
1.2297361539280814e+18,,nwankwonneoma9@gmail.com,1.0,ezigbo m biko anọkwala naanụ ụtọ ya,"@Adaosisiego ezigbo m, biko anọkwala na-anụ ụtọ ya.",NEUTRAL,Monolingual
8.05e+17,,nwankwonneoma9@gmail.com,1.0,anya m ga ahu ihe ga eme,"Anya m ga ahu, ihe ga eme... #TE11 #Experience11",NEUTRAL,Monolingual
9.950629571418237e+17,,nwankwonneoma9@gmail.com,1.0,hapu ihe ahu biko i bu onye imo nwanne di nmba,@HRmajesti @sheohmah Hapu ihe ahu biko. I bu onye Imo. Nwanne di n'mba,NEUTRAL,Monolingual
1.1297611604069294e+18,,nwankwonneoma9@gmail.com,1.0,nkwa akwado sịrị kedu ebe a naetinye isi,"Nkwa akwado sịrị, kedu ebe a na-etinye isi? https://t.co/e2yFd883UO",NEUTRAL,Monolingual
1.29866206635452e+18,,successnwokwu@gmail.com,1.0,kedu ihe anyi mee,@Chimnoya1 Kedu ihe anyi mee?,NEUTRAL,Monolingual
1.1014786852558888e+18,,successnwokwu@gmail.com,1.0,ụmụnna unu adịkwa nkwadebe nka bụ otú nime emume ndi ahụ ị kwesịrị ị bịa mụta ihe,"Ụmụnna, unu adịkwa nkwadebe? #NkataUmuIbe #enugutwitter nka bụ otú n'ime emume ndi ahụ, ị kwesịrị ị bịa mụta ihe #enuguevents https://t.co/dBPGdcWrpC",NEUTRAL,Monolingual
1.2427612422400696e+18,,nwankwonneoma9@gmail.com,1.0,ụmụ nwaanyị bịkọ me nụ ebere,@Poshfelly @jeomaltd @thecableng @DeleMomodu Ụmụ nwaanyị bịkọ me nụ ebere!,NEUTRAL,Monolingual
1.299675726178906e+18,,nwankwonneoma9@gmail.com,1.0,onye dị ndụ na achọ ego nna,@RingBearer14 Onye dị ndụ na achọ ego nna,NEUTRAL,Monolingual
7.477779261128786e+17,,nwankwonneoma9@gmail.com,1.0,egwu di okwu 🔥,Egwu di okwu 🔥 https://t.co/SxdWiZOFQ9,NEUTRAL,Monolingual
1.248543344101376e+18,,nwankwonneoma9@gmail.com,1.0,o kwa mmadu nwe ogodo ewu nata ukwu na ama ogodo adirozi mma ita anu 🤣🤣🤣🤣🤣 onye biri ibe ya biri uwa a kara anyi mma o anam ekene o🙌,"@EmekaAmakeze O Kwa mmadu nwe ogodo ewu nata ukwu na - ama ogodo adirozi mma ita anu? 🤣🤣🤣🤣🤣 onye biri ibe ya biri, UWA a kara anyi mma o! Anam Ekene o!🙌",NEUTRAL,Monolingual
1.1413773898234962e+18,,nwankwonneoma9@gmail.com,1.0,nna jua ndị a biko 😏,@Anyibig @RettaPablo Nna jua ndị a biko 😏,NEUTRAL,Monolingual
1.349713323982467e+18,,successnwokwu@gmail.com,1.0,ogidi nwelu mmadu,Ogidi nwelu mmadu. https://t.co/EEGPmWec1B,NEUTRAL,Monolingual
1.1974746609186734e+18,,nwankwonneoma9@gmail.com,1.0,oba na okwu umuazi,@jayilych @TheBaeTwits Oba na okwu umuazi,NEUTRAL,Monolingual
7.302429857750098e+17,,nwankwonneoma9@gmail.com,1.0,aligommanwu ona abu okokporo sibe nri maba osoimara na ilu nwanyi naaguyaoluchukwu nwa ozubulu,"@889BrilaFM aligommanwu ona abu Okokporo sibe nri maba oso,imara na ilu nwanyi na-aguya.oluchukwu nwa ozubulu, #osha",NEUTRAL,Monolingual
1.25442614089216e+18,,nwankwonneoma9@gmail.com,0.8846864104,mba oh odumeje bu onitsha ka o no,@Zenit_pik @Ralphdani @timmie__ Mba oh... Odumeje bu Onitsha ka o no,NEUTRAL,Monolingual
1.1587675926576087e+18,,successnwokwu@gmail.com,1.0,ogoli nnu di abụọ ọ mara nke ka mma,ogoli nnu di abụọ ọ mara nke ka mma https://t.co/fj30XUZdLO,NEUTRAL,Monolingual
9.275995965740032e+17,,nwankwonneoma9@gmail.com,1.0,agaghị m ahapụ gị aka ga lụọ nwaanyị,"@chinedu_orji Agaghị m ahapụ gị aka, ga lụọ nwaanyị",NEUTRAL,Monolingual
1.1905834265686098e+18,,nwankwonneoma9@gmail.com,1.0,ira mmiri odi na agbulu unu,@Kene_Nnewi Ira mmiri odi na agbulu unu?,NEUTRAL,Monolingual
1.3105133615919514e+18,,nwankwonneoma9@gmail.com,1.0,i mara ihe i ga eme ka e nwe nweta biafra me ya ugbu a maka na o bughi mgbe e nwere biafra ibido maghaliba,"I mara ihe I ga- eme ka e nwe nweta biafra, me ya ugbu a maka na o bughi mgbe e nwere biafra ibido maghaliba.",NEUTRAL,Monolingual
1.4145555334792233e+18,,nwankwonneoma9@gmail.com,1.0,ngwa bia ṅụọ milk😋,@hogayy Ngwa bia ṅụọ milk?😋,NEUTRAL,Monolingual
1.3726267994825073e+18,,nwankwonneoma9@gmail.com,1.0,mana okwa maka nwanyi na gba mmiri sha,"@OsitaSommy @TheOliviaLife @AdannaPapa @__nhyira__ Mana, okwa maka nwanyi na gba mmiri sha",NEUTRAL,Monolingual
1.1909728491688223e+18,,nwankwonneoma9@gmail.com,1.0,onye tapụ chọm o rie ya na ndụ,"@OsitaAmakeze @mbidoigbo @igboinstitute @igbolectures @IgboTranslator @wikimediaigbo @IgboProverbs_ @chykeohuegbe @IgboConference @EmekaAmakeze Onye tapụ chọm, o rie ya na ndụ.",NEUTRAL,Monolingual
1.155105827956646e+18,,successnwokwu@gmail.com,1.0,ihe omimi kariri uche mmadu mghota 😂😂😂,@Sports_Doctor1 @Mazificient @UgwunnaEjikem @akaebube @iam_wilsons @Medicx_Gist @MAAHwrites @DrChimere @DrSwhagg @DrZobo @ONelsports Ihe omimi kariri Uche mmadu mghota 😂😂😂,NEUTRAL,Monolingual
1.110286557238448e+18,,nwankwonneoma9@gmail.com,0.5019929409,aru gi choro ego 😁,@chemicalbrodar Aru gi choro ego 😁,NEUTRAL,Monolingual
1.2931363397020344e+18,,nwankwonneoma9@gmail.com,1.0,biko ị nwèrè nke saint annes dị na otunoba,"@kingsleynovich Biko, ị nwèrè nke Saint Anne's dị na Otunoba?",NEUTRAL,Monolingual
1.3362084789526815e+18,,nwankwonneoma9@gmail.com,1.0,nna eh kedu kwanu ife mmadụ ga eme,"@Livingrock_E @sephat_homes Nna eh, kedu kwanu ife mmadụ ga eme",NEUTRAL,Monolingual
9.538990141388145e+17,,nwankwonneoma9@gmail.com,1.0,nwa na mma ichara ife i ga acha i add a ya something o buru añari😅😂,"@_GoonerPrincess nwa na mma, ichara ife I ga acha, i add a ya something o buru añari😅😂",NEUTRAL,Monolingual
1.1303941864344044e+18,,nwankwonneoma9@gmail.com,1.0,ngwa kedu ife i ka na eche gbalu oso bia ugbu a,@mr_robmichael Ngwa kedu ife I ka na eche? Gbalu oso bia ugbu a,NEUTRAL,Monolingual
1.3545059100440207e+18,,nwankwonneoma9@gmail.com,0.9871005416,afuru m gi a no m na ala crunchies,@hartng Afuru m gi. A no m na ala Crunchies,NEUTRAL,Monolingual
7.021791893115412e+17,,nwankwonneoma9@gmail.com,1.0,onye shim arala ndu ya nwuo kwa,"Onye shim arala ndu, ya nwuo kwa",NEUTRAL,Monolingual
9.56005799389737e+17,,nwankwonneoma9@gmail.com,1.0,ogwoogwo mmiri aka m naagba ya ruo taa anwụ naachasi ike mmiri zobe m pụọ suba akwa maọbụ naechu mmiri,"@OsitaAmakeze... ogwoogwo mmiri! Aka m na-agba ya ruo taa. Anwụ na-achasi ike,, mmiri zobe, m pụọ suba akwa maọbụ na-echu mmiri.",NEUTRAL,Monolingual
1.1232302139728732e+18,,nwankwonneoma9@gmail.com,1.0,yemu aza gi kamu pia gi ya ozugbo,Yemu Aza gi kamu pia gi ya ozugbo https://t.co/0M1BTKmaqb,NEUTRAL,Monolingual
1.3727823698458747e+18,,nwankwonneoma9@gmail.com,1.0,nna biko hapu mu aka e do egwu odogwu,@chuks_nadia Nna biko hapu mu aka. E do egwu Odogwu,NEUTRAL,Monolingual
1.13973134797337e+18,,successnwokwu@gmail.com,1.0,anaghị m elekọta ọzọ🙄 echere m na ịnwụ nụra gị,Anaghị m elekọta ọzọ🙄 Echere m na ịnwụ n'ụra gị !,NEUTRAL,Monolingual
1.196673927554257e+18,,nwankwonneoma9@gmail.com,1.0,izokata ana izoba ndụ gị nwanne sa anya gị mmiri,Izokata ana izoba ndụ gị. Nwanne sa anya gị mmiri,NEUTRAL,Monolingual
1.2612231285980406e+18,,successnwokwu@gmail.com,1.0,igbo kwenụ ya kwenụ ya kwezuo nụ yaaaaa nwa ada igbo ị kapịgo nya bụ okwu ọnụonye na abụrọ onye igbo ọ naagụ ya udo dịrị gị 🙏🏾👍🏾👏🏾,"@Tundaclap @Umu_Igbo Igbo kwenụ! Ya! Kwenụ! Ya! Kwezuo nụ! Yaaaaa! Nwa ada igbo, ị kapịgo nya bụ okwu ọnụ...onye na - abụrọ onye igbo, ọ na-agụ ya.! udo dịrị gị 🙏🏾👍🏾👏🏾",NEUTRAL,Monolingual
1.2502755268595753e+18,,nwankwonneoma9@gmail.com,0.9884711504,o di mma ngwa sorom ada~igbo,@OjiChioma1 @IgboHistoFacts @IgboProverbs_ O di mma. Ngwa sorom Ada~Igbo.,NEUTRAL,Monolingual
1.3538270258873836e+18,,nwankwonneoma9@gmail.com,1.0,ga nuo mmiri nwoke m,@DannyWalta Ga nuo mmiri Nwoke m,NEUTRAL,Monolingual
1.2396328687097487e+18,,nwankwonneoma9@gmail.com,1.0,anyi na echekwa di tim,@mitchellvii Anyi na echekwa di tim,NEUTRAL,Monolingual
1.2725434888701665e+18,,nwankwonneoma9@gmail.com,0.8145634532,idi sure ka ichoulu picture di nwa ka eupdateia your gallery for igbo ncha 😏😏,@charles_ogb_ @AdannaPapa @chaigzy @Ujamidaize @kingsleynovich @Kene_Nnewi @OtunbaTbam @ChigEmic @Kestim_ @Salttybarber @AkiMarlin @OBICARE @ckelvin0911 @Nonniblaze @wealthy_yute @HonNonny @nonsookongwu @Sirsuto @Sirchy_Ok @olu_ty @AkwariCharles @Kestim @Martinect2803 @Ms_Amarachukwu Idi sure ka ichoulu picture di nwa.. Ka eupdateia your gallery for igbo ncha.. 😏😏,NEUTRAL,Monolingual
1.074019439840944e+18,,successnwokwu@gmail.com,1.0,ona dika m bulu gi 😔😔😔😔,"Ona dika m bulu gi, 😔😔😔😔 https://t.co/BFKoHPEtwu",NEUTRAL,Monolingual
1.3139343560550277e+18,,nwankwonneoma9@gmail.com,1.0,ke ihe iga akpo ihe ahu 😭,@BloomsALot @Miss_Jayla Ke ihe iga akpo ihe ahu? 😭,NEUTRAL,Monolingual
1.1743556942477148e+18,,nwankwonneoma9@gmail.com,1.0,ahn ahn ebe kaino ezigbo oge onugbu juru lagos eku,Ahn ahn. Ebe kaino? Ezigbo Oge Onugbu juru Lagos eku https://t.co/wKfWJqSChh,NEUTRAL,Monolingual
1.148910059633746e+18,,nwankwonneoma9@gmail.com,1.0,onye ahụ oga aṅụ kwa nụ ego ma ọfọ zie cowries 😁😁,@AfamDeluxo @Shigo_Peru @jane_janeu Onye ahụ oga aṅụ kwa nụ ego ma ọfọ zie cowries 😁😁,NEUTRAL,Monolingual
1.3066297573842412e+18,,nwankwonneoma9@gmail.com,1.0,daddy oruh nwanne odogwu ezigbo mmadu abuja nigeria,"Daddy Oruh. Nwanne. Odogwu. Ezigbo mmadu. @ Abuja, Nigeria https://t.co/Jv4Z3hNj2T",NEUTRAL,Monolingual
8.808186058054492e+17,,nwankwonneoma9@gmail.com,1.0,otu nwanyi di afo 34 na mba america were mma magbue nwa ya di afo ano na,#ISIOKWU : Otu nwanyi di afo 34 na mba America were mma magbue nwa ya di afo ano @iamlolovv na @deemyke4all ...#FeelTheMAGIc,NEUTRAL,Monolingual
9.312337104768778e+17,,nwankwonneoma9@gmail.com,1.0,umu chineke eeeh eh unu akwazina iko 👏 👏,"Umu Chineke eeeh eh, unu akwazina iko. 👏 👏",NEUTRAL,Monolingual
1.0671803725454788e+18,,nwankwonneoma9@gmail.com,1.0,lol ka unu nwere ego,@__Demilade @Flash_Glaxix Lol ka unu nwere ego,NEUTRAL,Monolingual
1.2687844240675103e+18,,nwankwonneoma9@gmail.com,1.0,ndị bute gá ike bovas😁,@_hekhenne Ndị bute gá Ike Bovas😁,NEUTRAL,Monolingual
1.1428105920104858e+18,,successnwokwu@gmail.com,0.5738357306,kedu ebe di ifea,@Miss_Haybee Kedu ebe di ifea?,NEUTRAL,Monolingual
1.015977569571758e+18,,nwankwonneoma9@gmail.com,1.0,akpu di ezibo oku 😍,akpu di ezibo oku 😍 https://t.co/PaMgDAqRId,NEUTRAL,Monolingual
1.2635582969691177e+18,,nwankwonneoma9@gmail.com,1.0,imali ya ofuma onye egwu,@AkwubaCharles @Fairly_Usedd @Kene_Nnewi Imali ya ofuma. Onye egwu,NEUTRAL,Monolingual
1.1084932524020776e+18,,nwankwonneoma9@gmail.com,1.0,haha anyi eburo ofu udi isi ma na ife nma bu na isi akpuru albert amaka 😒,@Ike_Obiora Haha. Anyi eburo ofu udi isi ma na ife nma bu na isi akpuru albert amaka. 😒,NEUTRAL,Monolingual
1.2607858347997225e+18,,nwankwonneoma9@gmail.com,1.0,bia nwanne oji river is an lga not your hometown just gwa anyi na i bu onye ugwuoba achi inyi orlu ma o bu akpougoeze dalu,"@Iwilsonnelson @OlisaOsega Bia nwanne, Oji River is an LGA not your hometown. Just gwa anyi na i bu onye Ugwuoba, Achi, Inyi, Orlu ma o bu Akpougoeze. Dalu.",NEUTRAL,Monolingual
9.910333151457976e+17,,nwankwonneoma9@gmail.com,1.0,oge anyi di numuakaadighi agho udara agho nani umuaka na ama ya ama ma oburu na okenye anoghi nso udara ji aka ya daa na atokari nke aghoro agho,"@OsitaAmakeze oge anyi di n'umuaka,adighi agho udara agho nani umuaka na ama ya ama ma oburu na okenye anoghi nso. udara ji aka ya daa na atokari nke aghoro agho.",NEUTRAL,Monolingual
9.592218333074268e+17,,nwankwonneoma9@gmail.com,1.0,o gedu gi nnam 🙌🙏🙏,O g'edu gi Nnam 🙌🙏🙏 https://t.co/m4VY2miUjn,NEUTRAL,Monolingual
1.345356655484154e+18,,nwankwonneoma9@gmail.com,1.0,bia nne ijikwadi nke bu ahu 🤔,"Bia nne, ijikwadi nke bu ahu? 🤔 https://t.co/g9y0W0l6pW",NEUTRAL,Monolingual
1.275843093040857e+18,,nwankwonneoma9@gmail.com,1.0,biko ya kpọnye biko na ike ị dị single agwụgo mụ,@lolooge Biko ya kpọnye biko na ike ị dị single agwụgo mụ,NEUTRAL,Monolingual
1.2613598273069425e+18,,nwankwonneoma9@gmail.com,1.0,lol ebe aka rulu nwanyi ka o na ekogide di ya😭,@Maxfrank091 Lol.. ebe aka rulu Nwanyi ka o na ekogide di ya.😭,NEUTRAL,Monolingual
1.256897746507903e+18,,nwankwonneoma9@gmail.com,1.0,😂😂😂😂🤣🤣🤣🤣 ndi mazi egwu,@poetagain @HonNonny @Nonniblaze @nonsookongwu @Okenwaokodu 😂😂😂😂🤣🤣🤣🤣# Ndi mazi egwu,NEUTRAL,Monolingual
1.0969480862561362e+18,,nwankwonneoma9@gmail.com,0.6436267495,lol nditor akwa ibom,@ObongRoviel @tolutezzy_ @Oku_yungx Lol. Nditor Akwa ibom,NEUTRAL,Monolingual
1.2559904278760243e+18,,nwankwonneoma9@gmail.com,0.8004910946,ehen nah obele nwa 96 ahu,@chaigzy @Kene_Nnewi @AdannaPapa @Martinect2803 Ehen nah... obele nwa 96 ahu,NEUTRAL,Monolingual
1.2629644501198807e+18,,nwankwonneoma9@gmail.com,1.0,imara ka si kwado owuru na ibigo north iga amuru na owere uno ochie na akpa ajo ike,"@Eldino_09 @Poshfelly Imara ka si kwado. Owuru na ibigo north, iga amuru na owere uno ochie na akpa ajo ike",NEUTRAL,Monolingual
1.303016696723247e+18,,nwankwonneoma9@gmail.com,1.0,who provoked onye nkuzi,Who provoked Onye Nkuzi @cchukudebelu ??? https://t.co/cCHIO6BuxQ,NEUTRAL,Monolingual
1.0344980218353992e+18,,successnwokwu@gmail.com,1.0,ngwanu kedu mgbe anyị ga aga,@henrydny Ngwanu... Kedu mgbe anyị ga aga,NEUTRAL,Monolingual
1.3436454591900508e+18,,nwankwonneoma9@gmail.com,1.0,onowu obi dajụọ gị,@The_Africanist Onowu obi dajụọ gị,NEUTRAL,Monolingual
1.1775205453127148e+18,,nwankwonneoma9@gmail.com,1.0,mmiri enweghi ilo,Mmiri enweghi ilo.,NEUTRAL,Monolingual
1.1489834086238332e+18,,nwankwonneoma9@gmail.com,1.0,aka m dị kwa ọcha nnem 😁😁😁,@CynthiaOlaedo4 @iamDj_Qris Aka m dị kwa ọcha nnem 😁😁😁,NEUTRAL,Monolingual
1.043936006850982e+18,,nwankwonneoma9@gmail.com,1.0,onye ne melam iheoma kpachi lee shieme🎶,Onye ne melam iheoma Kpachi lee shieme🎶,NEUTRAL,Monolingual
1.1588471526150226e+18,,nwankwonneoma9@gmail.com,0.6887197495,efere eji rie nri🚶‍♂️🚶‍♂️🚶‍♂️🚶‍♂️🚶‍♂️,@iolisaaduba Efere eji rie nri🚶‍♂️🚶‍♂️🚶‍♂️🚶‍♂️🚶‍♂️,NEUTRAL,Monolingual
1.1950613655909376e+18,,nwankwonneoma9@gmail.com,1.0,ezege ngwa bịa ndị ógbè chọrọ gyrate,"@phynofino, EZEGE ngwa bịa ndị ógbè chọrọ gyrate https://t.co/O0J3ezsDN4",NEUTRAL,Monolingual
1.1296616282811802e+18,,successnwokwu@gmail.com,1.0,osiso o na aso gi na aru nwokem uwa umu nwanyi🤷ejizi anyi echefuru ufú uwa bikonu,"@iam_realjayson Osiso o Na Aso gi Na aru nwokem.. uwa umu nwanyi🤷,ejizi anyi echefuru ufú uwa bikonu",NEUTRAL,Monolingual
1.2381496184557732e+18,,nwankwonneoma9@gmail.com,1.0,onye nchu aja,@chuks_nadia Onye nchu aja,NEUTRAL,Monolingual
1.2233412992286515e+18,,nwankwonneoma9@gmail.com,1.0,onye obodo o na fuwa,Onye obodo o na fuwa #kulture https://t.co/7fBchUAGNg,NEUTRAL,Monolingual
1.1664642486351217e+18,,nwankwonneoma9@gmail.com,1.0,gov obiano biko 🙏 gwa fa ka enebalụ ya bụ ọkụ ogbe nyụrụ anyụ anya aka umuakaaa etichaa mmadụ nabalị 😜 😀,Gov. Obiano biko 🙏 gwa fa ka enebalụ ya bụ ọkụ ogbe nyụrụ anyụ anya.. Aka Umuakaaa etichaa mmadụ n'abalị. #AnambraisinTheHandsOfGod 😜 😀,NEUTRAL,Monolingual
1.1750401715716465e+18,,nwankwonneoma9@gmail.com,1.0,ọkwa gị bụ nwa,@Kene_Nnewi @NkyEzenwa @ebukakanary1 @AdannaPapa @Okenwaokodu @HonNonny @CynthiaOlaedo4 @Eatndrown @nonsookongwu @BlackIgboLord @chaigzy Ọkwa gị bụ nwa https://t.co/WIJS02rXbj,NEUTRAL,Monolingual
1.3561054895794422e+18,,nwankwonneoma9@gmail.com,1.0,mge bido onye elu mge bido onye ala mge bido onye akari mge bido onye akaikpa,Mge bido onye elu Mge bido onye ala Mge bido onye akari Mge bido Onye akaikpa,NEUTRAL,Monolingual
1.1503757462229032e+18,,nwankwonneoma9@gmail.com,1.0,odogwu ma ná si gbapụ ọsọ nọ oge 🏃🏃🏃 biko,@Realchuka Odogwu!! Ma ná si gbapụ ọsọ nọ oge 🏃🏃🏃 biko,NEUTRAL,Monolingual
1.2297293525034803e+18,,nwankwonneoma9@gmail.com,1.0,ọ dị m ka agaghị echewe ebe m tụfuru obere akpa m,Ọ dị m ka agaghị echewe ebe m tụfuru obere akpa m!,NEUTRAL,Monolingual
1.282294820266967e+18,,nwankwonneoma9@gmail.com,1.0,ego ka mkpa,@RapidMax01 Ego ka mkpa.,NEUTRAL,Monolingual
1.0845755818812046e+18,,successnwokwu@gmail.com,0.9728658795,okwa oso kam ga agba ma olue 😂😂 ike adiro m,@iykimo Okwa oso kam ga agba ma olue 😂😂 ike adiro m,NEUTRAL,Monolingual
1.2971818441197158e+18,,nwankwonneoma9@gmail.com,1.0,asambodo dimkpa nwoke ọ dị necesstari,"@Uzorahanotu Asambodo dimkpa nwoke, ọ dị necesstari...",NEUTRAL,Monolingual
1.13e+18,,nwankwonneoma9@gmail.com,0.4860117137,nnaaaa oge adiro e ji ekiri ya,@EzechiOkereke Nnaaaa oge adiro e ji ekiri ya.,NEUTRAL,Monolingual
1.2319170761321226e+18,,nwankwonneoma9@gmail.com,1.0,akwa ichoro onye aka ebe,@HonNonny @Eatndrown @AdannaPapa @nonsookongwu @Ada_Ojilibeka Akwa ichoro onye aka Ebe?,NEUTRAL,Monolingual
1.1644542321976115e+18,,nwankwonneoma9@gmail.com,1.0,umunne m mgbe nile bu umu na ndi ozo ma ihe,Umunne m mgbe nile bu umu @radiobiafralive @MaziNnamdiKanu @Amaka_Ekwo @EmekaGift na ndi ozo ma ihe https://t.co/qv5m6etB0p,NEUTRAL,Monolingual
1.1380588607684526e+18,,successnwokwu@gmail.com,1.0,ndị a eme bi gom obi na omalicha ekpere mkperu na ụtụtụ tua 😎,@chris_chuka @UchePOkoye @Eatndrown @AfamDeluxo @iamDj_Qris @iam_realjayson @chudi_chudia @Poshfelly Ndị a eme bi go'm obi na Omalicha ekpere mkperu na ụtụtụ tua 😎,NEUTRAL,Monolingual
7.13317011867222e+17,,nwankwonneoma9@gmail.com,1.0,judas bụ́ onye naaga ịrara ya nye wee zaa sị ọ bụghị m ka ọ̀ bụ m rabaịo wee sị ya ọ bụ gị kwuru ya matiu 2625,"Judas, bụ́ onye na-aga ịrara ya nye, wee zaa, sị: “Ọ bụghị m, ka ọ̀ bụ m, Rabaị?”O wee sị ya: ""Ọ bụ gị kwuru ya"".- Matiu 26:25 #GoodFriday",NEUTRAL,Monolingual
1.2749790059476746e+18,,nwankwonneoma9@gmail.com,1.0,nwa naaaaa ihe bu ụtụtụ emezinam akpiri,"@Cakelicious4 Nwa naaaaa, ihe bu ụtụtụ. Emezinam akpiri",NEUTRAL,Monolingual
9.692926814395352e+17,,nwankwonneoma9@gmail.com,1.0,okirikiri ka a na agba ukwu ose adighi ari ya eli,Okirikiri ka a na agba ukwu ose adighi ari ya eli @IgboProverbs_ #BBNaija https://t.co/quj1KrXRP2,NEUTRAL,Monolingual
1.2284267728925942e+18,,nwankwonneoma9@gmail.com,1.0,mpa chimdi achọm na muna gị kwu 🤔,"@chaigzy @ochuwa_momoh @ChigEmic @HonNonny @Kestim_ @okeugo_ @Ludarking0 @Nerdy_Dopey @GODSNEAR1 @Apex_Zy @Sirsuto Mpa Chimdi, achọm na muna gị kwu? 🤔",NEUTRAL,Monolingual
9.169437385002926e+17,,nwankwonneoma9@gmail.com,1.0,nwanne nekwa ogodo mbu nahụ i ga asị na odiro okay i ga asị na ọ nweghị swagg ekechịrị ya naba,"Nwanne nekwa ogodo mbu n'ahụ , I ga asị na odiro okay, I ga asị na ọ nweghị swagg, ekechịrị ya n'Aba! #Abamade @ruffcoinnwaba #Enyinumber1",NEUTRAL,Monolingual
9.982356711721738e+17,,nwankwonneoma9@gmail.com,0.8987928033,a da ma nu isi ego gi 🤷🏼‍♀️😒,@CHYQ_ A da ma nu isi ego gi 🤷🏼‍♀️😒,NEUTRAL,Monolingual
1.346597092169556e+18,,nwankwonneoma9@gmail.com,1.0,ihe ndi be anyi na akpo ya bu nchuanwu eji ya esi ofe akwu nke ana eji eri osikapa ofe akwukwo ofe azu ndu catfish pepper soup ufodu na afocha ya ñuo mmiri yao bu kwa ezigbo nchuanwu dika aha ya si di,"@OsitaAmakeze Ihe ndi be anyi na akpo ya bu Nchuanwu. Eji ya esi ofe akwu nke ana eji eri osikapa, ofe akwukwo, ofe azu ndu (catfish pepper soup). Ufodu na afocha ya ñuo mmiri yao bu kwa ezigbo nchuanwu dika aha ya si di.",NEUTRAL,Monolingual
7.521733539186852e+17,,nwankwonneoma9@gmail.com,0.7844860554,lolego adighi at allmmadu ana ajum last time njere dubai 😒,"Lol,..ego adighi at all,.mmadu ana ajum last time njere Dubai 😒 https://t.co/md06zj15WD",NEUTRAL,Monolingual
1.0211237654707282e+18,,nwankwonneoma9@gmail.com,1.0,hot agbani park morning okpa di okwu and mountain due😂😂😂,Hot agbani park morning okpa di okwu and mountain due😂😂😂 #LifeInESUT,NEUTRAL,Monolingual
1.1954259775155446e+18,,nwankwonneoma9@gmail.com,1.0,ka m jee kpọọ ndị faya savis 🏃‍♀️🏃‍♀️🏃‍♀️,@HonNonny @Ludarking0 @GhenhisKhan @Apex_Zy @blvck_Witch @UkaegbuGreatJnr @akpala_cosmos @Alexandrawatty @Ebuka_Raph @segalink @AbdulMahmud01 @William_Ukpe @PluckyPrecious @KindnessOsumgba @mschykaa @modelina @Mz_Oladoyin @okpara_felicia @Ada_nnempi @Auntynaira @Adunni_Achebe @Ada_Ojilibeka @yanrinyaAbbah @AdannaPapa Ka m jee kpọọ ndị Faya savis 🏃‍♀️🏃‍♀️🏃‍♀️,NEUTRAL,Monolingual
1.2445329067159962e+18,,nwankwonneoma9@gmail.com,1.0,achọrọ m ka m na gị mee mmekọ nwoke na nwanyị,@Legendofpablo_ Achọrọ m ka m na gị mee mmekọ nwoke na nwanyị,NEUTRAL,Monolingual
1.326605780917891e+18,,successnwokwu@gmail.com,1.0,onye nkuzi ewelu abani naa,Onye nkuzi ewelu abani naa...,NEUTRAL,Monolingual
1.413151297855914e+18,,nwankwonneoma9@gmail.com,0.6351230741,ndi kam ike,@Engrleeway Ndi kam ike,NEUTRAL,Monolingual
1.226124516247642e+18,,successnwokwu@gmail.com,1.0,nkem bụ enugu mana gị na afam dozie ọnọdụ anyị agbadata awka 😁,"@kingsleynovich @AfamDeluxo Nkem bụ Enugu mana gị na Afam dozie ọnọdụ, anyị agbadata Awka 😁",NEUTRAL,Monolingual
1.2754449690465894e+18,,nwankwonneoma9@gmail.com,1.0,onye igbo naaza peter gini mere okwute 🤷🏾‍♂️,"Onye Igbo na-aza Peter, gini mere Okwute 🤷🏾‍♂️? https://t.co/SFQgYSl2g9",NEUTRAL,Monolingual
1.254846062214484e+18,,nwankwonneoma9@gmail.com,1.0,okwa ifulu ka onwa si akwu ndi ona ejiro ugwo ugwo ma ya ejide ndi mmadu ugwo here kwechiri ikwu ya akwu,"@Kene_Nnewi @mcginger22 @AdannaPapa Okwa ifulu ka onwa si akwu ndi ona ejiro ugwo ugwo, ma ya ejide ndi mmadu ugwo here kwechiri ikwu ya akwu..",NEUTRAL,Monolingual
1.2626642158794547e+18,,nwankwonneoma9@gmail.com,1.0,umuazi meghe ìhè ndị umuazi,Umuazi meghe ìhè ndị umuazi. https://t.co/E17pGeVZAT,NEUTRAL,Monolingual
8.089524207347999e+17,,nwankwonneoma9@gmail.com,0.6218216419,nnaa kedu ife i choo ka anyi mee,@SandraSandygold @meks2850 nnaa kedu ife i choo ka anyi mee?,NEUTRAL,Monolingual
1.0840306740241778e+18,,nwankwonneoma9@gmail.com,1.0,ụmụnna m igbo olee otu unu si eme taa biko egbula m nihi na aghọtaghi m asụsụ igbo lmao ma enwere m gị niile nanya😊,Ụmụnna m Igbo .... olee otu unu si eme taa? biko egbula m n'ihi na aghọtaghi m asụsụ Igbo ... Lmao Ma enwere m gị niile n'anya😊,NEUTRAL,Monolingual
1.341822627950842e+18,,successnwokwu@gmail.com,1.0,nwanne e bu onye utuh,"@jaypee1900 @Poshfelly Nwanne, E bu onye utuh?",NEUTRAL,Monolingual
