tweet_id,content,annotator,confidence,clean_tweets,originaltext,AgreedSentiment,classname
7.877440604549325e+17,,successnwokwu@gmail.com,1.0,congratulations boss akachukwu di na isi gi to the world,Congratulations!!!!!! Boss. Akachukwu di Na Isi gi. @masterkraft_ to the world.... #Repost… https://t.co/E6uHS6QF5B,NEUTRAL,Code-mix
1.2066903149850583e+18,,successnwokwu@gmail.com,1.0,egwú omenala wu ndụ ka fa mara na the boy e tiwa go bute ike 😉,@zadde_yo Egwú omenala wu ndụ ka fa mara na the boy e tiwa go bute Ike 😉,NEUTRAL,Code-mix
1.1902866278616064e+18,,successnwokwu@gmail.com,1.0,nmiri ri much ugbu a,Nmiri ri much ugbu a https://t.co/oR21IiWIsm,NEUTRAL,Code-mix
1.3978934328032666e+18,,nwankwonneoma9@gmail.com,0.9495278001,always ndi ugwu,Always ndi ugwu. https://t.co/uKWIMMNmLI,NEUTRAL,Code-mix
1.1744298568656937e+18,,nwankwonneoma9@gmail.com,1.0,mmadu aburo chukwu indeed,@psyche_psalmist @RebelChuck Mmadu aburo Chukwu indeed.,NEUTRAL,Code-mix
8.05352077589418e+17,,successnwokwu@gmail.com,1.0,so iche na onye di 20 yrs ama adunwu ekene kwaa m gi o ya aduchaa the babe dukwuo ndi ogbo ya nilo,@SandraSandygold @meks2850 so iche na onye di 20 yrs ama adunwu? Ekene kwaa m gi! O ya aduchaa the babe dukwuo ndi ogbo ya n'ilo,NEUTRAL,Code-mix
1.2436351948186952e+18,,nwankwonneoma9@gmail.com,1.0,every time prophecy like onye na atụ aka wo,Every time prophecy like onye na atụ aka wo,NEUTRAL,Code-mix
9.37741636192342e+17,,nwankwonneoma9@gmail.com,1.0,😂😂😂😂 ndi vice president na emetu aka,😂😂😂😂 Ndi Vice president na emetu aka https://t.co/LeHV1AmZ4R,NEUTRAL,Code-mix
1.229989733423571e+18,,nwankwonneoma9@gmail.com,1.0,poor bad home training na egosi na nka adịghị amụ aka ekpe na nka,"Poor / Bad home training na - egosi na nka, adịghị amụ aka ekpe na nka.",NEUTRAL,Code-mix
1.379764456398459e+18,,nwankwonneoma9@gmail.com,1.0,akuko gbasara count carl gustav von rusen merem obi uto nkei ukwu kama gini mekwaranu akochaghi akuko ah naasusu igbo 😂 😂 😂,"@cfmemories @StoicPat Akuko gbasara ""Count Carl Gustav Von Rusen"" mere'm obi uto nkei ukwu. Kama gini mekwaranu akochaghi akuko ah na-asusu Igbo 😂 😂 😂",NEUTRAL,Code-mix
7.694520033113784e+17,,successnwokwu@gmail.com,1.0,ji nmanu ukpaka okporoko na azu okpoo etinyere ogiri ose na yabas na ime nmanu for nri ututu😂😂😂😂,"Ji Nmanu, ukpaka, okporoko na azu okpoo etinyere ogiri, Ose na yabas na ime nmanu for nri ututu.😂😂😂😂",NEUTRAL,Code-mix
1.103335973977555e+18,,nwankwonneoma9@gmail.com,0.9610521197,driver in owerri biko before i banye this motor jirikwa change gi ooo e jim change biko e jim chukwu nayo gi e jim change at allthank you very much lady driver anam akwusi na cherubim junction driver nyem ur money lady brings out driver,"Driver in Owerri : biko before I banye this motor, jirikwa change gi ooo. E ji’m change biko, e ji’m Chukwu n’ayo gi. E ji’m change at allThank you very much. Lady : Driver, ana’m akwusi na cherubim junction Driver : nye’m ur money Lady : *brings out #1000 Driver : https://t.co/E7phrG7LX8",NEUTRAL,Code-mix
1.1979969860389274e+18,,nwankwonneoma9@gmail.com,1.0,i need more degrees before ụmụ ụwa akọ m ọnụ,I need more degrees. Before ụmụ ụwa akọ m ọnụ,NEUTRAL,Code-mix
9.036736108622973e+17,,nwankwonneoma9@gmail.com,1.0,ndi ndewo nu mikel oke ọgọ unu kpọ anyi abia ala unu ngwa gwazie ndi yard unu,"Ndi @Russia, ndewo nu. Mikel oke ọgọ unu kpọ anyi abia ala unu. Ngwa gwazie ndi yard unu.",NEUTRAL,Code-mix
1.399343002963878e+18,,nwankwonneoma9@gmail.com,0.6533007622,ndi odogwu are all on ground in lagos,Ndi odogwu are all on ground. #Jets in Lagos https://t.co/Y31Was23wV,NEUTRAL,Code-mix
1.188037690840834e+18,,nwankwonneoma9@gmail.com,1.0,akara na bread onye osoro o were ofu 😁😁😁,"Akara na bread... onye osoro, o were ofu 😁😁😁",NEUTRAL,Code-mix
1.28e+18,,nwankwonneoma9@gmail.com,1.0,a ga nenwe anulionye mebie uwa a okwu o anyi ugwo in full o,"@palms92413113 A ga n’enwe anuli,onye mebie uwa a okwu o anyi ugwo in full o",NEUTRAL,Code-mix
1.2581376434618163e+18,,successnwokwu@gmail.com,1.0,nwanne ndi main market ejiro shingbam ebe ndi ahu nno ndi ahu bu ike na ada uda,@Ubanized @FBanks7 @OnyeAguata Nwanne ndi main market ejiro shingbam ebe ndi ahu nno.. Ndi ahu bu ike na ada uda,NEUTRAL,Code-mix
1.2384137197570417e+18,,nwankwonneoma9@gmail.com,1.0,dear anon biko mé lam ebere kam rie kwánụ ugba a enwerem beer,Dear Anon biko mé la'm ebere ka'm rie kwánụ ugba a.. enwere'm beer https://t.co/kMk5auyygC,NEUTRAL,Code-mix
1.3392063793205207e+18,,successnwokwu@gmail.com,1.0,wat kind of egwu nna a,@cosmasikenna4 @_fredrica_ @Chief_Cyril Wat kind of Egwu Nna a,NEUTRAL,Code-mix
1.405184131256959e+18,,successnwokwu@gmail.com,1.0,bikonu how much has asua mama aka gburugburu generatedka o bu so nri ka o na eri💁🏾‍♂️,@Coal_City @The042Network Bikonu how much has Asua Mama aka Gburugburu generated...ka o bu so nri ka o na eri?💁🏾‍♂️ https://t.co/oZ2hk4cSKx,NEUTRAL,Code-mix
1.24138722356983e+18,,nwankwonneoma9@gmail.com,1.0,why are you screaming nne rapukwanu ndi umuojibia ka anyi wusa gi obele mmili ndu,"@obyashleyy @DBankaa @Okenwaokodu Why are you screaming nne? Rapukwanu ndi Umuoji,bia ka anyi wusa gi obele mmili ndu",NEUTRAL,Code-mix
1.0430677015293992e+18,,successnwokwu@gmail.com,0.9866802096,basically yorubas replying nka aburo nke anyi 😋,Basically Yorubas replying. Nka aburo nke anyi 😋 https://t.co/SloJI5ofhg,NEUTRAL,Code-mix
1.2497132115339018e+18,,nwankwonneoma9@gmail.com,1.0,ifurozi eze ndi ncha back in the days na uli ekwekwalam wuo gi na ala ooh jirikwa nwayo belu ebelu nke ikpeazu a oo,@Martinect2803 @Kene_Nnewi @Kestim_ @HonNonny @Nonniblaze @Ujamidaize @Mrkabal @Salttybarber Ifurozi eze ndi ncha back in the days na ULI.. Ekwekwalam wuo gi na ala ooh.. Jirikwa nwayo belu ebelu nke ikpeazu a oo..,NEUTRAL,Code-mix
1.4065200895040965e+18,,nwankwonneoma9@gmail.com,0.8280925751,nna eh okwa ndi nele cooked corn o😪🙄🙄,"@Dangaraino Nna eh, okwa ndi n'ele cooked corn o😪🙄🙄",NEUTRAL,Code-mix
1.1729425986730353e+18,,nwankwonneoma9@gmail.com,1.0,ife onye na alu ka ya gi eli nike art gallery lekki phase i lagos,Ife onye na alu ka ya gi eli... #Onyeosephoto #verdantworldwide #Verdantphotography @ Nike Art Gallery Lekki Phase I Lagos https://t.co/qigNXUZwFd,NEUTRAL,Code-mix
1.2021840600696545e+18,,successnwokwu@gmail.com,1.0,m nwere ike ilota taa adibeghi m sure,@Mazi_Ujam1 M nwere Ike ilota taa. Adibeghi m sure,NEUTRAL,Code-mix
1.28e+18,,nwankwonneoma9@gmail.com,1.0,nne ịbịa customary court ntị gị gaeju eju,"@mimichrisogu . Nne ịbịa customary court, ntị gị ga-eju eju",NEUTRAL,Code-mix
1.3472486012322447e+18,,nwankwonneoma9@gmail.com,1.0,anyi nile choro inwe ego choront we,Anyi nile choro inwe Ego Choron't we ? https://t.co/ENaj9QYXoz,NEUTRAL,Code-mix
1.1454115065589514e+18,,nwankwonneoma9@gmail.com,0.4359788597,accent a rigo ibe ya na elu😂,Accent a rigo ibe ya na elu!😂 #BBNaija2019,NEUTRAL,Code-mix
9.76e+17,,nwankwonneoma9@gmail.com,1.0,angel michael nonwe ya,Angel Michael n’onwe ya https://t.co/qNqGynoYwR,NEUTRAL,Code-mix
1.142779765415383e+18,,nwankwonneoma9@gmail.com,1.0,hahahah confam anyi gaa hu i must get some maka na i bu nwannem ma na ahu aha nwannem e bim na lagos o olu butem ebea na nysc,"@EbonyHauteDiva Hahahah confam! Anyi gaa hu, I must get some, maka na I bu nwannem, ma na ahu, aha. Nwannem e bim na Lagos o. Olu Butem ebea... Na NYSC",NEUTRAL,Code-mix
8.894818274419302e+17,,nwankwonneoma9@gmail.com,1.0,np ka anyi gba egwu by christie essien igbokwe ontop with and,Np- Ka Anyi Gba Egwu By Christie Essien Igbokwe ontop #WorkChop with @GodwinAruwayo &amp; @TemitopeOjelade,NEUTRAL,Code-mix
8.133468703240028e+17,,successnwokwu@gmail.com,1.0,bia nke mama onyinye,@DavidOnodu bia nke mama onyinye,NEUTRAL,Code-mix
1.3063186579461038e+18,,successnwokwu@gmail.com,0.9550914168,lekwa gi lee sugar,@Chysohm Lekwa gi Lee sugar,NEUTRAL,Code-mix
1.396232510611366e+18,,nwankwonneoma9@gmail.com,1.0,egwu umu spare parts umunnem afia abatago o,Egwu umu spare parts. Umunnem afia abatago o. https://t.co/ufz1dAPAE8,NEUTRAL,Code-mix
1.0981968054210272e+18,,nwankwonneoma9@gmail.com,0.8578104377,biko nke 3000 di okay💃💃,@CakeMaestro_ @okogeri @That_Ebonyichic @Stansbaby @Akjesus @Ujamidaize Biko nke 3000 di okay.💃💃,NEUTRAL,Code-mix
1.35763192251673e+18,,nwankwonneoma9@gmail.com,1.0,ọ kwa ị biala ọzọ with this ya oke sense,@UGOCCI__ @Quin_didi @chalgra @ErowoO @laprettie @VivaSfGM @Nessathebaddie @Adaamakar @ruthyorea @Payshienzz @Abisola_kongat Ọ kwa ị biala ọzọ with this ya oke sense https://t.co/3Pl9KJWtTc,NEUTRAL,Code-mix
8.264635102846606e+17,,successnwokwu@gmail.com,1.0,tweet like ndi na aju 2face ajuju 😂 😂,@barakolee Tweet like ndi na aju 2face ajuju. 😂 😂,NEUTRAL,Code-mix
9.376850913833779e+17,,nwankwonneoma9@gmail.com,1.0,🎶▶️ celebrate 📻anyinoria na oge ndigbo,🎶▶️ celebrate @Masterpdsupaboi @collenshy 📻#k'anyinoria na oge ndigbo @Elderpropropro @MediaGuide_NG,NEUTRAL,Code-mix
1.3341596968155996e+18,,nwankwonneoma9@gmail.com,0.8894225955,otutu mumi bi fever,Otutu mumi bi fever #fifaflowolf,NEUTRAL,Code-mix
1.2424038377780265e+18,,successnwokwu@gmail.com,1.0,nyenu my money naw kedu kwanu udiri ife bu ifea a ta kwanu m afufu kpata this money kwughachinum my money biko nu,@FBN_help @FirstBankngr nyenu my money naw. Kedu kwanu udiri ife bu ifea. A ta kwanu m afufu kpata this money. Kwughachinu'm my money biko nu https://t.co/vNVq93oa6P @cenbank,NEUTRAL,Code-mix
1.187070560632742e+18,,nwankwonneoma9@gmail.com,1.0,kai try na ọ bụrụ godu naanị otujust one,"@witney_witney @AfamDeluxo Kai, try na... Ọ bụrụ godu naanị otu(just one)",NEUTRAL,Code-mix
1.2589718601060844e+18,,nwankwonneoma9@gmail.com,0.9374739528,ka ha welu ibongi segbuem ka ichoolu biko adim comfortable with umu ada igbo m biko,@AdannaPapa @OkoyeCardinal Ka ha welu ibongi segbuem ka ichoolu.. Biko adim comfortable with umu ada igbo m biko...,NEUTRAL,Code-mix
1.352818852405633e+18,,nwankwonneoma9@gmail.com,1.0,chai nkea di deep,"@edupeepy1 @kingsleynovich Chai, nkea di deep",NEUTRAL,Code-mix
1.2656723305729393e+18,,nwankwonneoma9@gmail.com,1.0,nwanne biko kedu ife bayern munich na dortmund gbalu unyaa,"Nwanne, biko kedu Ife Bayern Munich na Dortmund gbalu unyaa? https://t.co/ppub6DqPYh",NEUTRAL,Code-mix
1.2843604412511396e+18,,successnwokwu@gmail.com,1.0,nnam nkea bu ogbu nma osu okpo did iche enwekwara ota aja,"@IamDoblan @OsitaAmakeze Nnam nkea bu ogbu nma, osu okpo did iche, enwekwara Ota aja.",NEUTRAL,Code-mix
1.1787528268703212e+18,,successnwokwu@gmail.com,1.0,na true o baba ole way kpuo nu anyi isi gburus kpuru gi kanyi soro ndi ibe anyi nwuri a,@chydymmarh @CakeMaestro042 @zubyIII @Cyryl90 @oblomart @Ujamidaize @iam_mhykie @Akjesus Na true o... Baba ole way? Kpuo nu anyi isi Gburus kpuru gi k’anyi soro ndi ibe anyi nwuri a https://t.co/GLUsy9S1hC,NEUTRAL,Code-mix
1.3693527153573274e+18,,nwankwonneoma9@gmail.com,0.8473081589,early mormor mekwatarism na ato special o na ato dika spontaneous mekwa special flavour,@Phonyxxx Early mormor mekwatarism na ato special... O na ato dika spontaneous mekwa. Special flavour....,NEUTRAL,Code-mix
1.2988764445804257e+18,,nwankwonneoma9@gmail.com,1.0,how do you want such property to be shared parents that have excess properties shares them among all their children irrespective of gender but agenda must trend maka na ndi agadi si na onye ímé ngwu ma ogbenye na echuchu na akpa onye nwèrè akụ na uba hence reason for noise,"How do you want such property to be shared? Parents that have excess properties shares them among all their children irrespective of gender. But agenda must trend maka na ndi agadi si na ""onye ímé ngwu ma ogbenye na echuchu na akpa onye nwèrè akụ na uba"" hence reason for noise",NEUTRAL,Code-mix
8.373005088471286e+17,,nwankwonneoma9@gmail.com,0.9820463061,obara na mmiri no dey mix up 🔗👆 orthon palace hotels ekwulobia,Obara na Mmiri no dey mix up #LinkUp 🔗👆 #NightLife @ Orthon Palace Hotels Ekwulobia https://t.co/iOA9bAidhs,NEUTRAL,Code-mix
7.941395180687853e+17,,nwankwonneoma9@gmail.com,1.0,feche kpolu m bia luba sugar daddy na abuja haa edekwa m na nwelu oyi du ruliable di anyi enyobe m gi,@Arthur_Dennis_C @meks2850 @Mrkabal Feche kpolu m bia luba sugar daddy na Abuja? Haa! Edekwa m na nwelu oyi du ruliable! Di anyi enyobe m gi,NEUTRAL,Code-mix
1.3295059542332826e+18,,successnwokwu@gmail.com,0.9870313406,nwanne puo na iru shop ga fu sign board anyi anyi bu the only major distributor na lagos anyi na ebu original direct from company ps5 nkea bu original nkea wee copper coil and na direct from america rapu shop emeka ihe ha na ele bu fake ps5 wee rubber coil,"@Mazigburugburu1 @insideenugu Nwanne puo na iru shop, ga fu sign board anyi. Anyi bu the only major distributor na Lagos. Anyi na ebu original, direct from company. Ps5 nkea bu original, nkea wee copper coil and na direct from America. Rapu shop Emeka, ihe ha na ele bu fake Ps5 wee rubber coil.",NEUTRAL,Code-mix
7.656919041514209e+17,,successnwokwu@gmail.com,1.0,men nwanne m nwoke m naarịọ gị naarụ ọrụ smart na ike ị gadabara nime na guardiola usoro kwere onwe gị dị ka naijiria naeme,@67Kelechi Men nwanne m nwoke m na-arịọ gị na-arụ ọrụ smart na ike ị ga-dabara n'ime na guardiola usoro kwere onwe gị dị ka Naijiria na-eme,NEUTRAL,Code-mix
1.1959410661360476e+18,,nwankwonneoma9@gmail.com,1.0,nne has he settled ụmụnna and ụmụ ada,@Jaceelicious @Ike_Obiora @TheNnanna @Heineken Nne has he settled ụmụnna and ụmụ Ada?,NEUTRAL,Code-mix
1.3161292801879286e+18,,nwankwonneoma9@gmail.com,1.0,ngwa n imagine,Ngwa n imagine. #EndBadGovernanceinNIGERIA https://t.co/CvaFe4yv2l,NEUTRAL,Code-mix
1.2498045984807035e+18,,nwankwonneoma9@gmail.com,1.0,bia nuo beer ka iwe calm o down ego unu bu ochie ego mgbe one dollar bu 1 naira 50 kobo,@Anowax @Martinect2803 @AfamDeluxo @Kene_Nnewi @ChigEmic @Salttybarber Bia nuo beer ka iwe calm o down.. Ego unu bu ochie ego.. Mgbe one dollar bu 1 naira 50 kobo,NEUTRAL,Code-mix
1.2377427034226033e+18,,nwankwonneoma9@gmail.com,1.0,kaa sir tasie amaghim i bu onye nkporo,@jacksonpbn Kaa sir Tasie Amaghim I bu Onye Nkporo,NEUTRAL,Code-mix
1.1853426949624873e+18,,nwankwonneoma9@gmail.com,0.9790573716,oro nke pastor wilson saa,@AfamDeluxo @NkyEzenwa @AmakaPat_ Oro Nke Pastor Wilson saa,NEUTRAL,Code-mix
1.2433483872332472e+18,,nwankwonneoma9@gmail.com,1.0,nwanne a bu m nwa afo biafra mu na unu esoro eme ihe nigeria unu a,@Zenit_pik @paul_siki @Ralphdani @Danger_Hazard10 Nwanne.... A bu m nwa afo BIAFRA... Mu na unu esoro eme ihe Nigeria unu a.,NEUTRAL,Code-mix
1.0742187927823892e+18,,successnwokwu@gmail.com,1.0,jehovah idi egwu jehovah eeehhh idi egwu jehovah eehh ♫♬,Jehovah Idi Egwu Jehovah eeehhh Idi Egwu Jehovah eehh ♫♬#HolyhillWorship,NEUTRAL,Code-mix
1.3925376144110838e+18,,successnwokwu@gmail.com,1.0,wuth azụ ndu,@callmebrowni @eye_doctore Wuth azụ ndu,NEUTRAL,Code-mix
1.2637553766227886e+18,,successnwokwu@gmail.com,1.0,oji akwu nye nchi na nchi adighi ari elu as it lies in your hands help the less privileged,"@IgboHistoFacts Oji akwu nye nchi, na nchi adighi ari elu #IgboProverbFriday (As it lies in your hands, help the less privileged)",NEUTRAL,Code-mix
1.371759079694213e+18,,nwankwonneoma9@gmail.com,0.7271668911,sendi go di mu number gi ka anyi kpa,Sendi go di mu number gi ka anyi kpa https://t.co/X2lM4fgVyD,NEUTRAL,Code-mix
1.1333474073186632e+18,,nwankwonneoma9@gmail.com,0.5703923702,biko juo afam oro ya wan bu ogá ndi oru international😑😑😑,@OfficialCCE18 @AfamDeluxo Biko juo Afam... Oro ya wa'n bu Ogá ndi Oru International....😑😑😑,NEUTRAL,Code-mix
9.673843384039136e+17,,nwankwonneoma9@gmail.com,1.0,▶ onye isi || ft x w x 945 📻 🎶🎶,▶ Onye Isi || @deejayjmasta ft @ZoRoSwaGBaG x @cdqolowo #BRANDNEW #WeekendMiddayDrive w. @AGodRizzy x @QueenEqui 94.5 📻 #WhereMusicLives🎶🎶 https://t.co/XpvCBbVw2t,NEUTRAL,Code-mix
1.372321256402473e+18,,successnwokwu@gmail.com,1.0,hapu okwu chelsea bu odogwu ha ga emeri bayern,"@nnekeejike @Amakaokolidd Hapu okwu, Chelsea bu odogwu, ha ga emeri Bayern",NEUTRAL,Code-mix
9.042564340781344e+17,,nwankwonneoma9@gmail.com,1.0,np🎵 egwu with,NP🎵 Egwu - @henrisoul #CWBonRC with @deartosin #HappySunday,NEUTRAL,Code-mix
1.0783320686466048e+18,,nwankwonneoma9@gmail.com,0.887008369,lol welcome don dey here since 2010 sha asa bia gbalum nkili kedu ka isi kwado 😁,"@Ifybaybeee Lol welcome don dey here since 2010 sha. Asa, bia gbalum nkili. Kedu ka isi kwado? 😁",NEUTRAL,Code-mix
7.982447815792067e+17,,successnwokwu@gmail.com,1.0,okwa iso na ndi na akpo buhari iyina olu adiro ego adiro umuazi fuzia nwaobele change i si ha puta gi na buhari yikwalu 😂,"@cremechic11 okwa iso na ndi na akpo Buhari iyi..na olu adiro, ego adiro. Umuazi fuzia nwaobele change, i si ha puta. Gi na Buhari yikwalu 😂",NEUTRAL,Code-mix
1.0355378908879176e+18,,nwankwonneoma9@gmail.com,1.0,guys will think nwa guy wu zi npa mmadu 😁🤣 iyanaipaja,Guys will think Nwa Guy wu zi Npa Mmadu 😁🤣 @ Iyana-ipaja https://t.co/0cr0NHAxuz,NEUTRAL,Code-mix
1.3675698801454203e+18,,successnwokwu@gmail.com,1.0,sị ya cholu gị ofu nwa calabar,@urchilla01 Sị ya cholu gị ofu nwa Calabar,NEUTRAL,Code-mix
1.1369787870134844e+18,,successnwokwu@gmail.com,1.0,odogwu biko achibukwalam o kwa ka osi diri m ka m si kwu😁 ima o ga e fit gi na igoro ya bunye madam nke ozo buru nke a asighi kwa ka inyebi m ego the only thing i ga emere m bu ubochi ikwadochara igo ya ime ka m mara ka m gwa ndi ka ha nye m the 500k😂,"@ogbuefitoks @consultcarpital @DesertGamer5000 @mcjafferson @_TheL0neW0lf @CardealsMetro @Mujahheed @its_hammadrabiu @ahmedsaine @Mansur_Speaks @YasarSambo @aushamaki Odogwu biko achibukwalam. O kwa ka osi diri m ka m si kwu😁. Ima o ga e fit gi na igoro ya bunye madam nke ozo buru nke a. Asighi kwa ka inyebi m ego, the only thing I ga emere m bu, ubochi ikwadochara igo ya, ime ka m mara ka m gwa ndi @consultcarpital ka ha nye m the 500k😂.",NEUTRAL,Code-mix
1.3491013866220052e+18,,nwankwonneoma9@gmail.com,1.0,bruno fernandez biko ario m gị soso otú goal and otu assist ka m chọrọ naka gị ùgbúà ise,"Bruno Fernandez, biko! Ario m gị! Soso otú goal and otu assist Ka m chọrọ n'aka gị ùgbúà. Ise!!!",NEUTRAL,Code-mix
1.2655072826427064e+18,,nwankwonneoma9@gmail.com,1.0,i understand but i believe na onye orulu nya nyee udo nwanne,@iamchika14 @valentinowpg @67Kelechi I understand but i believe na onye orulu nya nyee. Udo Nwanne.,NEUTRAL,Code-mix
1.3424985872767017e+18,,nwankwonneoma9@gmail.com,1.0,😂😂😂😂😂 i go organise ezike oba palm ihe dị niwu bụ ihe dị niwu,@OgbajiIfeanyi @chaigzy @T_abey 😂😂😂😂😂 I go organise Ezike Oba palm. Ihe dị n'iwu bụ ihe dị n'iwu,NEUTRAL,Code-mix
1.321180114869244e+18,,nwankwonneoma9@gmail.com,1.0,send it ọ karịrị okwu ọ kote,"@AdannaPapa @Ngozikah Send it, ọ karịrị okwu ọ kote",NEUTRAL,Code-mix
8.517293641862226e+17,,successnwokwu@gmail.com,0.6606228352,ma ndi fugolu ego nuwa ma ndi afubeghi akuko twitter,Ma ndi fugolu ego n'uwa ma ndi afubeghi akuko twitter,NEUTRAL,Code-mix
1.1699754978680873e+18,,successnwokwu@gmail.com,1.0,haha but ehn asim ma jóó ajuju kedu ihe kpatara ufodu umunwanyi di ime ji akpa udi agwaa obu ka the ime si eme,"Haha but ehn asim ma jóó ajuju , kedu ihe kpatara ufodu umunwanyi di ime ji akpa udi agwaa obu ka the ime si eme ? https://t.co/uE4GAvw1o3",NEUTRAL,Code-mix
1.3234217277712712e+18,,nwankwonneoma9@gmail.com,1.0,yeaaa mụ na olu na eme,@AdannaPapa Yeaaa.. Mụ na olu na eme.,NEUTRAL,Code-mix
1.1750016185904456e+18,,successnwokwu@gmail.com,1.0,idi serious wete otu goya oil candle white asaa na ego eji akwo aka kam mere gi ekpere 7days 💯,"@AfamDeluxo Idi serious? Wete Otu Goya oil, candle white asaa na ego eji akwo aka kam mere gi ekpere 7days 💯",NEUTRAL,Code-mix
1.0739515767363174e+18,,successnwokwu@gmail.com,1.0,ọzọ nnanyelugo mba ámá onye ukwu 1 of alike kingdom for the culture 🚀🤴🤴 transcorp hilton abuja,"Ọzọ Nnanyelugo, mba ámá onye ukwu 1 of Alike kingdom for the culture 🚀🤴🤴!! #Teamstreet #TheCulture18 @ Transcorp Hilton Abuja https://t.co/4WNcT5ho2t",NEUTRAL,Code-mix
1.2753672472010834e+18,,nwankwonneoma9@gmail.com,1.0,afa na bụ ikechukwu a bụ m onye enugu ha sị na enugu is in the hand of god ihe m chọrụ ị ma bụ if enugu is in the hand of god kee zi ihe governor kaa nọ ébé áhụ̀ eme hé can as well leave ka chukwu wéré ọnọdụ gbọọọ,"Afa na bụ Ikechukwu A bụ m Onye Enugu Ha sị na Enugu is in the hand of God Ihe m chọrụ ị ma bụ, if Enugu is in the hand of God, kee zi ihe Governor kaa nọ ébé áhụ̀ eme? Hé can as well leave, ka Chukwu wéré ọnọdụ. Gbọọọ @Coal_City https://t.co/X6UJZ0Dldy",NEUTRAL,Code-mix
1.3450970892782182e+18,,nwankwonneoma9@gmail.com,1.0,onwere ofu ọnụ ugu njide re here,@IkemefunaU Onwere ofu ọnụ ugu njide re here,NEUTRAL,Code-mix
1.151129442040742e+18,,nwankwonneoma9@gmail.com,1.0,ndekwuoo ezi okwu let site you places abiriba ohoafia orlu mabesi uturu ehdia afiko,"@asemota @jamesagada Ndekwuoo, ezi okwu...., let site you places, Abiriba, ohoafia, orlu, mabesi, uturu, ehdia, afiko.",NEUTRAL,Code-mix
1.1319106443604622e+18,,nwankwonneoma9@gmail.com,1.0,ngwanu juo m ebe anyi ga eje gbalu ani this weekend na abuja😌,@iam_realjayson @Lilymikell @ebukakanary1 @AfamDeluxo @i_stand_4_truth @RosemaryOcheze @Justinobiyo @Amina_Eke22 Ngwanu juo m ebe anyi ga eje gbalu ani this weekend na Abuja😌?,NEUTRAL,Code-mix
1.104803355585581e+18,,nwankwonneoma9@gmail.com,0.9432349205,choi lukaku buru ezigbo ibu see as he covered the whole pic,@Arsenal @Bernd_Leno Choi! Lukaku buru ezigbo ibu See as he covered the whole pic,NEUTRAL,Code-mix
1.3364033888132342e+18,,nwankwonneoma9@gmail.com,1.0,its not easy to have a surname in the city ọ dịghị mfe ịnweta aha nnabata nobodo ahụ,It's Not Easy To Have A Surname In The City. Ọ dịghị mfe ịnweta aha nnabata n’obodo ahụ.,NEUTRAL,Code-mix
1.1413377395032434e+18,,nwankwonneoma9@gmail.com,1.0,egwu ogene for the kulture,Egwu Ogene for the kulture #proudlyIgbo #kulture #igbogirl https://t.co/dPAQZOrjQg,NEUTRAL,Code-mix
1.2519844871871324e+18,,successnwokwu@gmail.com,1.0,cynthia e tinye ụgbọ na high sea,Cynthia e tinye ụgbọ na high sea,NEUTRAL,Code-mix
1.1758754343844332e+18,,nwankwonneoma9@gmail.com,1.0,is nnem si na mua bu onye igbo,@ValObikwere @Kena_Ewuru @Kena_Ewuru is nnem si na mua bu onye Igbo,NEUTRAL,Code-mix
9.925182896990248e+17,,nwankwonneoma9@gmail.com,0.8035796881,o buru godi ofu bottle beer zuta ya nubochi fridayuwa aburo ogu uwa aburo gra gra,"O buru godi ofu bottle beer, zuta ya n'ubochi Friday......uwa aburo ogu. Uwa aburo gra gra.",NEUTRAL,Code-mix
8.600704287647539e+17,,nwankwonneoma9@gmail.com,1.0,onye kwe chi ya ekwe ọsụkọsụ nwa mkpi is not a virtue,"Onye kwe, Chi ya ekwe. Ọsụkọsụ nwa mkpi is not a virtue.",NEUTRAL,Code-mix
1.2591391516744417e+18,,nwankwonneoma9@gmail.com,1.0,bia ka ịmara na ndị mkpuke ùnu esokwa nife ana eme we are profiling communities in alaigbo and their intervention programmes first stop,"Bia ka ịmara na ndị mkpuke ùnu esokwa n'ife ana eme! We are profiling communities in Alaigbo and their #coronavirus intervention programmes. First, stop #Onitsha #Nduka #OnyeAghanaNwanneYa https://t.co/reHIzUUW3y",NEUTRAL,Code-mix
1.13e+18,,nwankwonneoma9@gmail.com,0.9230298996,name sake i na eme kwu make up,@SisiOnyinye @SubDeliveryZone Name sake i na eme kwu make up?,NEUTRAL,Code-mix
1.2577651543447593e+18,,nwankwonneoma9@gmail.com,0.8595772386,anom otu onitsha mana anam azu ahia na sabon garri kano,@iam_paska @OsitaSommy Anom Otu Onitsha mana anam azu ahia na sabon garri kano,NEUTRAL,Code-mix
1.1297474642427822e+18,,nwankwonneoma9@gmail.com,1.0,e translateti cha nke m bu abia ndi uwa ga naanu asusu digasi iche iche e cheta enwebe onu tutu gaga ganga ganga olisa welu o nodi you will be speaking in no time,@Remarlicious @zubyIII @Apex_Zy @CensorshipO @okpara_felicia @Chike_official @Ujamidaize @SinachOkee @UcheElora @AmBestmanBuka @_Nwosu_ @efamharris_ E translateti cha nke m bu abia Ndi uwa ga na-anu asusu digasi iche iche E cheta enwebe onu Tutu gaga Ganga Ganga Olisa welu o nodi You will be speaking in no time,NEUTRAL,Code-mix
