tweet_id,content,annotator,confidence,clean_tweets,originaltext,AgreedSentiment,classname
1.4165247251452475e+18,,omirindem@gmail.com,0.9758397937,iba gani abiodun ige adams aare ona kakanfo of yoruba land the installation of princess toyin kolade iyalaje oodua held today at ile ife osun state,Iba Gani Abiodun Ige Adams Aare Ona Kakanfo of Yoruba land @ the Installation of Princess Toyin Kolade Iyalaje Oodua Held Today at Ile Ife Osun State. #oodua #odua #yoruba https://t.co/qYgeRtfO82,POSITIVE,Code-mix
1.2608943764458578e+18,,omirindem@gmail.com,0.9833352566,ọ̀rọ̀ ìṣítí wa tòní ìmọrírì our admonition for today appreciation,Ọ̀RỌ̀ ÌṢÍTÍ WA T'ÒNÍ: ÌMỌRÍRÌ (Our admonition for today: Appreciation) #yoruba #oroisiti #admonition #imoran #appreciation #gratitude #thankyou #letuslearn #lestweforget #yorubaculture #yorubasindiaspora… https://t.co/BmMaoMGrYs,POSITIVE,Code-mix
1.155809281150726e+18,,omirindem@gmail.com,0.9637928009,tí omi ẹni ò bá tí ì tóni í wẹ̀ á máa fi ńbọ́jú ni if the amount of water one has wont do for a bath one ought,"RT @yoruba_proverbs: Tí omi ẹni ò bá tí ì tó'ni í wẹ̀, á máa fi ńbọ́'jú ni. / If the amount of water one has won't do for a bath, one ought…",POSITIVE,Code-mix
1.317953247185875e+18,,omirindem@gmail.com,0.9690539837,màlúù tí ò ní ìrù ọlọ́run ni í lé eṣinṣin fún un god himself is the one who fends off flies for a cow that has n,"RT @yoruba_proverbs: Màlúù tí ò ní ìrù, Ọlọ́run ni í lé eṣinṣin fún un. / God, Himself, is the one who fends off flies for a cow that has n…",POSITIVE,Code-mix
1.0036553191075922e+18,,omirindem@gmail.com,0.7358400822,happy new year ki odun ayabo fun wa,Happy #Yoruba New Year! Ki odun ayabo fun wa… https://t.co/DxgIvLksmU,POSITIVE,Code-mix
1.0246190796032984e+18,,omirindem@gmail.com,1.0,im ever proud to be yoruba èdè yí kò ní parun,RT @YKeys_: I'm ever proud to be YORUBA. èdè yí kò ní parun #yoruba,POSITIVE,Code-mix
1.3689843528775926e+18,,omirindem@gmail.com,1.0,bí a kò bá dẹ́kun ìgbìyànjú bópẹ́ bóyá akitiyan á dópin lọ́jọ́ kan if one wont give up trying ones hustling wil,"RT @yoruba_proverbs: Bí a kò bá dẹ́kun ìgbìyànjú, bópẹ́ bóyá akitiyan á dópin lọ́jọ́ kan. / If one won't give up trying, one's hustling wil…",POSITIVE,Code-mix
1.17188248273365e+18,,omirindem@gmail.com,1.0,iyanu lo olorun mi my god is a miracle god,Iyanu lo olorun mi My God is a miracle God #yorubasongs #yoruba #sing https://t.co/B9YsLEasQF,POSITIVE,Code-mix
1.3079225092543324e+18,,omirindem@gmail.com,0.7377169132,bí èyàn bá dúró sínú oòrùn títí bó pẹ́ bó yá ibòji á báa níbẹ̀ if one tarries long in the sun sooner or later when the sun sets the shade will come be persistent tough times wont last forever if we wont quit we will win eventually,"Bí èyàn bá dúró sí'nú oòrùn títí, bó pẹ́ bó yá, ibòji, á báa níbẹ̀. / If one tarries long in the sun, sooner or later (when the sun sets), the shade will come. [Be persistent: tough times won't last forever; if we won't quit, we will win, eventually.] #Yoruba #proverb",POSITIVE,Code-mix
8.836199131554323e+17,,omirindem@gmail.com,0.8847853541,all praises to the most high power ope ni fun agbara to ju agbara lo,All praises to the Most High Power! Ope ni fun agbara to ju agbara lo! #English #Yoruba,POSITIVE,Code-mix
1.033293404183122e+18,,omirindem@gmail.com,0.9242088795,so people in petalingselangor speaks you better come down to eko ijebu abeokuta oyoibadan etc wre you can get iranlowo bi ko se be otutu yi si ma po si ooo,"@booGieSPlaCE @Destavic So people in Petaling,Selangor speaks #yoruba. You better come down to eko, ijebu, abeokuta, oyo,ibadan etc wre you can get iranlowo bi ko se be, otutu yi si ma po si ooo",POSITIVE,Code-mix
1.3325724237413868e+18,,omirindem@gmail.com,1.0,ojú ọjọ́ tó ṣú títí n bọ̀ wá mọ́ ó ku ọjọ́ méjì láti fí ìwé rẹ ránṣẹ́ sí wa fún ìdíje àtélẹwọ́ you can still send your manuscript to us now at,"Ojú ọjọ́ tó ṣú títí n bọ̀ wá mọ́, ó ku ọjọ́ méjì láti fí ìwé rẹ ránṣẹ́ sí wa fún ìdíje Àtélẹwọ́. You can still send your manuscript to us now at https://t.co/PtpAYKcigq #AtelewoPrize #Yoruba #Atelewo https://t.co/4xV4CK2zSp",POSITIVE,Code-mix
1.3706309415725425e+18,,omirindem@gmail.com,0.8987103701,me wey be omo igbo sef mo gbo yoruba daa daa yoruba issa swii language,Me wey be omo igbo sef mo gbo Yoruba daa daa #yoruba Yoruba issa swii language,POSITIVE,Code-mix
1.3065201618228716e+18,,omirindem@gmail.com,0.9394914508,omo e ni o ni sé di bébééré ka fi ileke si di omo e lo o mi n is beautiful aswear,Omo e ni o ni sé di bébééré ka fi ileke si di omo e lo o mi n . ...#yorubasamurai #yorubaronu #Yoruba is Beautiful aswear.,POSITIVE,Code-mix
1.383983450550522e+18,,omirindem@gmail.com,1.0,eni ba mo re jesu oje ko le pa tewo oje ko fo soke oje ko le bere mole oje ko le se owun gbogbo olore ni baba if you know jesus you should be able to clap be able to jump be able to bend be able to do everything jesus is gracious,"#yoruba #song Eni ba mo re Jesu Oje ko le pa tewo Oje ko fo soke Oje ko le bere mole Oje ko le se owun gbogbo Olore ni baba #English If you know Jesus, you should: Be able to clap Be able to jump Be able to bend Be able to do everything Jesus is gracious",POSITIVE,Code-mix
8.908209980686787e+17,,omirindem@gmail.com,1.0,e kaaro ojo jimoh yi a dun fun gbogbo wa ire at ayo kong ni tan laaye wa amin,E kaaro. Ojo jimoh yi a dun fun gbogbo wa. Ire at ayo Kong ni tan laaye wa.... Amin #TweetinYoruba,POSITIVE,Code-mix
1.3003823656807956e+18,,omirindem@gmail.com,0.8206529617,bẹ́ṣin bá dáni ńṣe làá tún un gùn translation when you fall off a horse you climb again lesson failure is part,"RT @AlamojaYoruba: “B'ẹ́ṣin bá dáni, ńṣe làá tún un gùn"" Translation: When you fall off a horse, you climb again. Lesson: Failure is part…",POSITIVE,Code-mix
1.2656596446654917e+18,,omirindem@gmail.com,0.9061742425,my love for you is live of iyùn àbáláyé precious like èjìgbàrà ìlèkè you remain my hero,"My love for you is live of Iyùn Àbáláyé, precious like Èjìgbàrà ìlèkè. You remain my Hero... #lagbaja #omobabamukomuko #yoruba #art #africanmusic #africa #music #nigeria #folkmusic #creativity #legend #hero… https://t.co/qDs1ccmYv7",POSITIVE,Code-mix
8.801253386045112e+17,,omirindem@gmail.com,0.9348095655,my god is onise iyanu a miracle worker,"My God is ""onise iyanu"" ( A Miracle Worker) #yoruba",POSITIVE,Code-mix
1.3689350236851036e+18,,omirindem@gmail.com,0.8205357194,bá ò kú ìṣe ò tán translation when there is life there is hope 🎶 alhaji chief kollington ayinla,"""Bá ò kú, ìṣe ò tán."" Translation: When there is life, there is hope."" 🎶: Alhaji Chief Kollington Ayinla #baokun #iseotan #life #hope #wisesayings #owe #yoruba #yorubaforbeginners #yorubadiaspora #africa #yorubaheritage #yorubadunlede https://t.co/5YY7msxKTC",POSITIVE,Code-mix
1.2123909580604498e+18,,omirindem@gmail.com,0.390322566,2020 prayer by leguru ajisa at ile aje wealth shrine in london taju bello aseyi shamodun lagbara edumare amii ase koikimedia bringing the world closer to your doorsteps 1st january 2020,2020 Prayer by Leguru Ajisa at Ile Aje (Wealth Shrine ) in London Taju Bello Aseyi Shamodun lagbara Edumare Amii Ase Koikimedia bringing the world closer to your doorsteps 1st January 2020 #culture #yoruba #Africa #African #nigeria https://t.co/Y9puoXFZFi,POSITIVE,Code-mix
1.379216540436988e+18,,omirindem@gmail.com,1.0,ká dúpẹ́ lọ́wọ́ ọrùn tó gbé orí dúró ọ̀pọ̀ ẹran ló sún mọ́ orí tí ò ṣe nǹkankan we ought to be thankful to the neck for supporting the head many tissues are close to it yet do nothing,"Ká dúpẹ́ lọ́wọ́ ọrùn tó gbé orí dúró; ọ̀pọ̀ ẹran ló sún mọ́ orí tí ò ṣe nǹkankan. ""We ought to be thankful to the neck for supporting the head; many tissues are close to it, yet do nothing."" @YorubaAcademy @yoruba_proverbs @IEIYofficial #Yorùbá #ÈdèYorùbá",POSITIVE,Code-mix
1.3314814171597496e+18,,omirindem@gmail.com,0.9859494567,ogun offerings eepa ogun onire ejemu oluwanran odagirigiri rebi ija ogun yoo dowo funwa yoo lana ire gbogbo funwa waoo may ogun protect us all against all the evils ase,"OGUN OFFERINGS Eepa Ogun onire ,ejemu oluwanran odagirigiri rebi ija. Ogun yoo dowo funwa ,yoo lana ire gbogbo funwa waoo. may Ogun protect us all against all the evils .Ase #orisa #deities #ogun #orisaogun #ifa #yoruba #prayers https://t.co/ZKb2RtlIpE",POSITIVE,Code-mix
1.364341119073583e+18,,omirindem@gmail.com,1.0,awọn ẹlomiran gbẹkẹle kẹkẹ́ awọn ẹlomiran le ẹṣin ṣugbọn awa o ranti orukọ oluwa ọlọrun wa orin dafidi 207 alguns confiam em carros e outros em cavalos mas nós confiamos no nome do senhor o nosso deus sl 207,"Awọn ẹlomiran gbẹkẹle kẹkẹ́, awọn ẹlomiran le ẹṣin; ṣugbọn awa o ranti orukọ Oluwa Ọlọrun wa. ORIN DAFIDI 20:7 / Alguns confiam em carros e outros em cavalos, mas nós confiamos no Nome do SENHOR, o nosso Deus"". Sl. 20,7. #YORUBA #ORINDAFIDI #SALMOS",POSITIVE,Code-mix
1.0061440392578702e+18,,omirindem@gmail.com,0.5025697947,my father is onise iyanu the god of awesome wonders in language pronounced onishè iyanou,"My Father is Onise Iyanu* the God of awesome wonders. (*In #Yoruba language, pronounced: Onishè Iyanou)",POSITIVE,Code-mix
1.3474227862229156e+18,,omirindem@gmail.com,0.8915350437,a kò gbọdọ̀ torí kòkòrò kó síni lójú ká wá ki igi bọ ojú ọ̀hún one shouldnt poke a stick into ones eye simply because an insect entered the eye be circumspect adopt radical reactions with caution,"A kò gbọdọ̀ torí kòkòrò kó sí'ni lójú, ká wá ki igi bọ ojú ọ̀hún. / One shouldn't poke a stick into one's eye simply because an insect entered the eye. [Be circumspect; adopt radical reactions with caution.] #Yoruba #proverb",POSITIVE,Code-mix
1.3135377694578117e+18,,omirindem@gmail.com,0.594953239,ijebu ijebu noni ijebu omo oni ile nla ijebu omo alaso nla ajuwaase ooo like | retweet | mention someone from ijebu request,"ijebu ijebu noni, Ijebu Omo Oni Ile nla, Ijebu Omo Alaso nla! Ajuwaase ooo"" Like | Retweet | Mention SOMEONE FROM IJEBU. #Make Request. #WorldWizkidDay #LayconMediaTour #Yoruba",POSITIVE,Code-mix
1.1489671000793784e+18,,omirindem@gmail.com,0.7868676186,my yoruba people would say ma waye maja ilé ayé ó tó ń kan,My yoruba people would say “Ma wa'ye Maja” Ilé ayé ó tó ń kan #yoruba #TotalAFCON2019 #WednesdayWisdom #WednesdayMotivation https://t.co/Ab2ACsHB5c,POSITIVE,Code-mix
1.3532273904246743e+18,,omirindem@gmail.com,0.9839451909,bí a bá dé ìlú táà léèyàn ìwà rere làá ní if one is a complete stranger in a town one ought to simply be of good,"RT @yoruba_proverbs: Bí a bá dé ìlú táà léèyàn, ìwà rere làá ní. / If one is a complete stranger in a town, one ought to simply be of good…",POSITIVE,Code-mix
1.0597776193176576e+18,,omirindem@gmail.com,0.9515872002,quote bí abá kún fún ìfẹ́ àá kún fún ìmọ́lẹ̀ justjoe adeola,"Quote ""Bí abá kún fún Ìfẹ́, àá kún fún ìmọ́lẹ̀"" - Just-Joe Adeola #yoruba #tribe #heritage #proverbs #culture #truth #love #light #celebrate #quotes #alimoshofestival #alimosho… https://t.co/rjwJzmxxPq",POSITIVE,Code-mix
1.315187441742082e+18,,omirindem@gmail.com,0.4916265011,ti imú yé imú tí imú fi ńfọn the nose has its reasons for being noisy when blown people have their reasons giv,RT @yoruba_proverbs: Ti imú yé imú tí imú fi ńfọn. / The nose has its reasons for being noisy (when blown). [People have their reasons: giv…,POSITIVE,Code-mix
1.2319462893965394e+18,,omirindem@gmail.com,0.8875139952,ẹni tó ńbẹ ọlọ́run kì í bẹ èyàn whoever pleads his case with god wont need to plead with man god is dependabl,"RT @yoruba_proverbs: Ẹni tó ńbẹ Ọlọ́run kì í bẹ èyàn. / Whoever pleads (his case) with God, won't need to plead with man. [God is dependabl…",POSITIVE,Code-mix
8.908948503333192e+17,,omirindem@gmail.com,1.0,modupe lowo allahu rabi to je kin ri ojo jimo onieyin musulumi ododoema gbagbe lati we iwe jimo ati lati ka suratu kafh ooo,"Modupe lowo Allahu Rabi to je kin ri ojo Jimo oni.Eyin musulumi ododo,ema gbagbe lati we iwe jimo ati lati ka suratu Kafh ooo #TweetinYoruba",POSITIVE,Code-mix
1.2803909198172529e+18,,omirindem@gmail.com,0.9230238795,ọ̀gẹ̀dẹ̀ ẹ́ dùn tó bá pọ́n ṣùgbọ́n tó bá pọ́n láàpọ́njù oúnjẹ ni fún ẹyẹ oko banana is sweet when ripe but if its overripe it will become food for the birds be temperate even in a good thing moderation is it,"Ọ̀gẹ̀dẹ̀ ẹ́ dùn tó bá pọ́n, ṣùgbọ́n tó bá pọ́n láàpọ́njù, oúnjẹ ni fún ẹyẹ oko. / Banana is sweet when ripe, but if it's overripe, it will become food for the birds. [Be temperate; even in a good thing, moderation is it.] #Yoruba #proverb",POSITIVE,Code-mix
1.246329585765159e+18,,omirindem@gmail.com,0.8355757594,tí ìtàkùn bá lè pa ẹnu pọ̀ wọ́n á mú erin so if creeping plants could unite they would easily tie up an elephant,"RT @yoruba_proverbs: Tí ìtàkùn bá lè pa ẹnu pọ̀, wọ́n á mú erin so. / If creeping plants could unite, they would easily tie up an elephant…",POSITIVE,Code-mix
1.3141863207224975e+18,,omirindem@gmail.com,0.4525656402,happy birthday to a living legend the progenitor of esa oriki the legendary chanter baami aremu ayilara ajobiewe long may you live sir in good health and wealth,"Happy birthday to a Living Legend, the Progenitor of Esa Oriki, the Legendary Chanter.... Baami AREMU AYILARA AJOBIEWE Long may you live sir in good health &amp; wealth #livinglegend #chanter #icon #projenitor #yoruba #ajobiewe #oriki #kabiyesitv https://t.co/t3B9EsxH6P",POSITIVE,Code-mix
1.2272868548458168e+18,,omirindem@gmail.com,0.8976608515,ọgbọ́n díẹ̀ òmùgọ̀ díẹ̀ lọba fi ńto ìlú applying a little wisdom and a little stupidity is how a king administe,"RT @yoruba_proverbs: Ọgbọ́n díẹ̀, òmùgọ̀ díẹ̀, l'ọba fi ńto ìlú. / Applying a little wisdom and a little stupidity is how a king administe…",POSITIVE,Code-mix
1.1507200736042272e+18,,omirindem@gmail.com,0.984778583,ẹ káárọ̀ 😊 ẹ kú u bí ojú ọjọ́ ṣe rí 🤔 gbogbo ilé ńkọ́ 🤷‍♀️ ọ̀sẹ̀ yí á sàn wá o 🙏 good morning 😊 hope your day is running smoothly 🤔 hows the family 🤷‍♀️ may this week benefit us all 🙏,Ẹ KÁÁRỌ̀. 😊 Ẹ KÚ U BÍ OJÚ ỌJỌ́ ṢE RÍ... 🤔 GBOGBO ILÉ ŃKỌ́? 🤷‍♀️ Ọ̀SẸ̀ YÍ Á SÀN WÁ O! 🙏 (Good morning. 😊 Hope your day is running smoothly. 🤔 How's the family? 🤷‍♀️ May this week benefit us all. 🙏) #yoruba #iwure… https://t.co/CibftNrhVy,POSITIVE,Code-mix
1.0257605506036982e+18,,omirindem@gmail.com,0.648057878,ooni adeyeye enitan ogunwusi celebrates odun isu yam festival in ileife yesterday the last time the festival was cel,"RT @ASIRIMagazine: Ooni Adeyeye Enitan Ogunwusi celebrates ""Odun Isu"" Yam Festival in Ile-Ife yesterday. The last time the festival was cel…",POSITIVE,Code-mix
1.2927022183494738e+18,,omirindem@gmail.com,0.9775640965,ìrèké ò ní ibùdó ibi gbogbo ló gba alágbára sugarcane has no specific place of refuge every situation suits a diligent fellow just fine diligence pays,Ìrèké ò ní ibùdó; ibi gbogbo ló gba alágbára. / Sugarcane has no specific place of refuge; every situation suits a diligent fellow just fine. [Diligence pays.] #Yoruba #proverb,POSITIVE,Code-mix
1.1713057862592348e+18,,omirindem@gmail.com,0.9169377685,ìgbín ò lè sáré bí ajá ìyẹn ò ní kó máà de ibi tó ńlọ the snail is truly not as fast as the dog yet this wont st,"RT @yoruba_proverbs: Ìgbín ò lè sáré bí Ajá; ìyẹn ò ní kó máà de ibi tó ńlọ / The snail is truly not as fast as the dog; yet, this won't st…",POSITIVE,Code-mix
1.2669781573888492e+18,,omirindem@gmail.com,1.0,ẹni tó bá dúpẹ́ ore a náà a rí òmíràn gbà if youre grateful for yesterday deeds more to follow,"Ẹni tó bá dúpẹ́ ore a náà, a rí òmíràn gbà [If you're grateful for yesterday deeds, more to follow] #Yoruba #proverb https://t.co/IpAh5nyy38",POSITIVE,Code-mix
1.156491021720666e+18,,omirindem@gmail.com,0.7909318805,tí omi bá pọ̀ ju okà lọ ọkà a máa dí kókó excessive water makes the yam flour meal lumpy moderation is crucial too much of even a good thing can be detrimental,"Tí omi bá pọ̀ ju okà lọ, ọkà a máa dí kókó. / Excessive water makes the yam flour meal lumpy. [Moderation is crucial; too much of even a good thing can be detrimental] #Yoruba #proverb",POSITIVE,Code-mix
9.134669851068252e+17,,omirindem@gmail.com,0.9045081139,e ku ise takuntakun oga kindly follow back,"E Ku ise takuntakun Oga @kolatubosun, kindly follow back. #Yoruba",POSITIVE,Code-mix
1.1184803211111014e+18,,omirindem@gmail.com,0.4016473293,as a girl this just made my day im still smiling thanks for this gem and david ọmọ bàbá oyèlọ́wọ̀ 🙏🏾 káre o😊,"As a #yoruba girl, this just made my day. I'm still smiling. Thanks @TheDailyShow @Trevornoah for this gem and David ọmọ Bàbá Oyèlọ́wọ̀ 🙏🏾 káre o😊 #SmileOn https://t.co/TvwZQr34Xu",POSITIVE,Code-mix
2.1064184127463424e+17,,omirindem@gmail.com,1.0,kí olúwa nínú àánú rẹ̀ tẹ́ gbogbo àwọn tó pàdánù ẹ̀mí wọn nínú ọkọ̀ bàlúù leko sí afẹ́fẹ́ rere rest in peace,RT @yoruba_proverbs: Kí Olúwa nínú àánú rẹ̀ tẹ́ gbogbo àwọn tó pàdánù ẹ̀mí wọn nínú ọkọ̀ bàlúù l'Eko sí afẹ́fẹ́ rere. / Rest in peace #L ...,POSITIVE,Code-mix
1.3963895496900076e+18,,omirindem@gmail.com,0.8766619563,màlúù tí ò nírù ọlọ́run ni í lé eṣinṣin fún un its god that fends off flies for a cow that has no tail god,"RT @yoruba_proverbs: Màlúù tí ò n'írù, Ọlọ́run ni í lé eṣinṣin fún un. / It's God that fends off flies for a cow that has no tail. [God…",POSITIVE,Code-mix
8.91047989728469e+17,,omirindem@gmail.com,1.0,eni ni ayajo ti agbaye n se ikede nipa lara awon arun tin ba ędoki jęgbiyanju lati se ayewo fun arun na today is,Eni ni ayajo ti agbaye n se ikede nipa lara awon arun tin ba ędoki ję.Gbiyanju lati se ayewo fun arun na. Today is #WHD2017 #TweetinYoruba https://t.co/uYQYijh6gm,POSITIVE,Code-mix
9.982214774293011e+17,,omirindem@gmail.com,1.0,oluwameghanmikuro weds omooba harry,#RoyalWedding OluwaMEGHANmikuro weds Omooba Harry. #Yoruba https://t.co/z69JMHm4VJ,POSITIVE,Code-mix
1.1549952883330703e+18,,omirindem@gmail.com,0.7538523078,a kì í ṣe fáàrí ẹ̀ṣẹ́ dídì si ọmọ adẹ́tẹ̀ do not brag about fists to the child of a leper be courteous and tactful be sensitive to show empathy,"A kì í ṣe fáàrí ẹ̀ṣẹ́ dídì, si ọmọ adẹ́tẹ̀. / Do not brag about fists to the child of a leper. [Be courteous and tactful. Be sensitive to show empathy. ] #Yoruba #proverbs",POSITIVE,Code-mix
1.3984231941225267e+18,,omirindem@gmail.com,1.0,o lord let men know that you whose name is jehovah are the most high over all the earth psalm 8318 orin dafidi 8318 18 ki awọn enia ki o le mọ̀ pe iwọ orukọ ẹnikanṣoṣo ti ijẹ jehofah iwọ li ọgaogo lori aiye gbogbo,"O Lord, let men know that You, whose name is Jehovah, are the Most High over all the earth - Psalm 83:18 ORIN DAFIDI 83:18 [18] Ki awọn enia ki o le mọ̀ pe iwọ, orukọ ẹni-kanṣoṣo ti ijẹ Jehofah, iwọ li Ọga-ogo lori aiye gbogbo. (#yoruba ) #Prayer https://t.co/Iq2G5XDj5c",POSITIVE,Code-mix
1.3624946269056532e+18,,omirindem@gmail.com,0.9411699772,ẹ ku irọlẹ o to ojo meta e ku ọdun titun in the spirit of the month of valentine have you listened to the new podcast,RT @EjoWewePod: Ẹ ku irọlẹ! o to ojo meta. E ku ọdun titun. In the spirit of the month of Valentine Have you listened to the new podcast…,POSITIVE,Code-mix
1.277113044141736e+18,,omirindem@gmail.com,1.0,òwe yorùbá ojú tó tí rí òkun kò lè bẹrù ọsa mọ yoruba proverb the eyes that have seen the seas can no longer be scared,"RT @iambelzeez: Òwe Yorùbá Ojú tó tí rí òkun, kò lè bẹrù ọsa mọ. Yoruba Proverb The eyes that have seen the seas, can no longer be scared…",POSITIVE,Code-mix
8.908437139451781e+17,,omirindem@gmail.com,1.0,matron of yoruba twitter e ku ajodun day a ji bi ki oju mo re mo wa o,Matron of Yoruba twitter! E ku ajodun #TweetInYoruba day. A ji bi. Ki oju mo re mo wa o. https://t.co/1NUUCcjtQv,POSITIVE,Code-mix
1.184445819350651e+18,,omirindem@gmail.com,0.3464822769,from we say happy birthday to the living legend mamarainbowofficial igba odun ojo kan ni🤩😍 ibadan,"From #ibadantotheworld we say happy birthday to the living legend mamarainbowofficial igba odun ojo kan ni🤩😍 #ibadanpride #nollywood #lagelufm967 #africanmagicyoruba #yorubawedding #yoruba #bbcyoruba @ Ibadan,… https://t.co/qp49i6RR21",POSITIVE,Code-mix
1.0555847314279794e+18,,omirindem@gmail.com,0.699087739,meet ambassador for 😊😊 thank god for the big platform proudly yooba yoruba ni mi ema je n sonugod bless,RT @qdot_alagbe: Meet ambassador for #Olokunfestival 😊😊 thank God for the Big platform proudly yooba (Yoruba ni mi ema je n Sonu)God bless…,POSITIVE,Code-mix
1.1159274167011698e+18,,omirindem@gmail.com,0.9875077605,a sese gbadun oro iyanju yin pelu ilan ninu awain agba osere ori itage wa antar laniyan e ku igbega nipa ase ise ati oun ini awa omo yoruba thank you for preserving and we shall see you on one day,"@aajiirebi . A sese gbadun oro iyanju yin pelu Ilan ninu awain Agba osere ori itage wa, Antar Laniyan. E ku igbega nipa: Ase, Ise ati oun ini awa omo Yoruba. Thank you for preserving #Yoruba #culture, #heritage and #tradition. We shall see you on #stage one day.",POSITIVE,Code-mix
1.0979975381022966e+18,,omirindem@gmail.com,0.6004060507,mọ̀jà mọ̀sá lakínkanjú fi ńtọ́jọ́ decode if you can,"@ikhide Mọ̀jà, mọ̀sá, lakínkanjú fi ńtọ́jọ́ #Yoruba. Decode if you can",POSITIVE,Code-mix
1.0390404794411704e+18,,omirindem@gmail.com,1.0,nítorí wípé òní lọjọ́ ajé tó ṣáájú nínú oṣù kẹsànán ọdún ọ̀wẹwẹ̀ september àlàáfíà ara ọlá ńlá àti ọmọ rere yóò bà sọ́dẹ̀dẹ̀ẹ mi láṣẹ elédùwà,"Nítorí wípé òní l'ọjọ́ Ajé tó ṣáájú nínú oṣù kẹsàn-án ọdún; Ọ̀wẹwẹ̀ (September), àlàáfíà ara, ọlá ńlá àti ọmọ rere yóò bà s'ọ́dẹ̀dẹ̀ẹ mi láṣẹ Elédùwà. #iwure #OjoAje #Yoruba",POSITIVE,Code-mix
8.482736019629426e+17,,omirindem@gmail.com,0.9387984872,ẹní tó mọ wúrà la ńtàá fún gold ought to be sold to the one who values it proverb,Ẹní tó mọ wúrà la ńtàá fún. / Gold ought to be sold to the one who values it. #Swissgolden #yoruba proverb,POSITIVE,Code-mix
1.4075853432353137e+18,,omirindem@gmail.com,0.98668015,ìgbín ò lè sáré bí ajá ìyẹn ò ní kó máà de ibi tó ńlọ the snail cannot run as fast as the dog tha,RT @abrahamadenuga: @yoruba_proverbs Ìgbín ò lè sáré bí Ajá; ìyẹn ò ní kó máà de ibi tó ńlọ. / The snail cannot run as fast as the dog; tha…,POSITIVE,Code-mix
1.2827701479425106e+18,,omirindem@gmail.com,0.9685612321,ẹyìn tí yóò di epo yóò tọ́ iná wò a palm nut that wants to become palm oil will have a taste of fire theres,"RT @yoruba_proverbs: Ẹyìn tí yóò di epo, yóò tọ́ iná wò. / A palm nut that wants to become palm oil will have a taste of fire. [There's…",POSITIVE,Code-mix
1.2676963581207183e+18,,omirindem@gmail.com,0.3921809793,anuoluwaposi × yoruba the mercies of god are ever increasing,ANUOLUWAPOSI × Yoruba The mercies of God are ever increasing. #Anuoluwaposi #Yoruba #MARDLife #AfricanNames #NigerianNames #NamesAndMeaning #NameAndMeaning #MeaningOfNames #Meaning #Mercy #Increase #Anu https://t.co/W2iTSyj2JV,POSITIVE,Code-mix
1.3974427684574126e+18,,omirindem@gmail.com,1.0,idakẹjẹ mi fẹrẹ ju idà eyikeyi lọ my silence is shaper than any sword,Idakẹjẹ mi fẹrẹ ju idà eyikeyi lọ My silence is shaper than any sword #Yoruba #Oduduwa #Ifa,POSITIVE,Code-mix
1.3177540620126003e+18,,omirindem@gmail.com,0.982794404,màlúù tí ò ní ìrù ọlọ́run ni í lé eṣinṣin fún un god himself is the one who fends off flies for a co,"RT @Beatific_Bedins: @mikkybanga Màlúù tí ò ní ìrù, Ọlọ́run ni í lé eṣinṣin fún un. / God, Himself, is the one who fends off flies for a co…",POSITIVE,Code-mix
1.3199178422302802e+18,,omirindem@gmail.com,0.8351201415,bí ìgbà bá ńgbáni ká máa rọ́jú bó pẹ́ bó yà ìgbà ńbọ̀ wá gbani if a season afflicts we ought to persevere the good times will soon come persevere and never give up tough times wont last forever change is inevitable,"Bí ìgbà bá ńgbá'ni ká máa rọ́'jú; bó pẹ́ bó yà ìgbà ńbọ̀ wá gba'ni. / If a season afflicts, we ought to persevere; the good times will soon come. [Persevere and never give up; tough times won't last forever; change is inevitable.] #Yoruba#proverb",POSITIVE,Code-mix
1.203975988268413e+18,,omirindem@gmail.com,0.6468340755,bí a bá ro dídùn ifọ̀n à á họra dé eegun translation if one considers the sensation of an itch he will scratch to the bones lesson ire,"#MondayYorùbáDiet ""Bí a bá ro dídùn ifọ̀n, à á họra dé eegun"". Translation: If one considers the sensation of an itch, he will scratch to the bones. Lesson: Ire! #learnyoruba #wisesayings #owe #mondaywisdom #yorubalessons #yoruba #seasonsgreetings https://t.co/0Na2AJEkWQ",POSITIVE,Code-mix
1.285563706076729e+18,,omirindem@gmail.com,1.0,tí a bá tìtorí èyàn burúkú dijú a kò ní mọ ìgbà tí ẹni rere máa kọjá lọ if we insist on closing our eyes because,"RT @yoruba_proverbs: Tí a bá tìtorí èyàn burúkú di'jú, a kò ní mọ ìgbà tí ẹni rere máa kọjá lọ. / If we insist on closing our eyes because…",POSITIVE,Code-mix
8.967076867708969e+17,,omirindem@gmail.com,0.7497420311,last night was amazing baroussou singalong ìrònú òpapò,RT @Gpsaxy: Last night was amazing baroussou sing-a-long Ìrònú Òpapò.. #alárìíyá #afrobeat #afro #yoruba… https://t.co/WkVPaOfezD,POSITIVE,Code-mix
1.1630169523669484e+18,,omirindem@gmail.com,0.6887482405,dailly affirmation bí a bá ní sùúrù ohun tí kò tó ṣì ńbọ̀ wá ṣẹ́kù if we are patient whatever is insufficient would be excessive soon enough keep hope alive the best is yet to come,"Dailly affirmation Bí a bá ní sùúrù, ohun tí kò tó, ṣì ńbọ̀ wá ṣẹ́kù. / If we are patient, whatever is insufficient would be excessive, soon enough. [Keep hope alive; the best is yet to come.] #Yoruba #proverb @yoruba_proverbs",POSITIVE,Code-mix
